"","Spectra from Area #1-Spectrum","Spectra from Area #1-Background","Spectra from Area #1-Modeled","Spectra from Area #1-Residual"
1.462500e+03,6.800000e+01,4.716917e+01,4.716917e+01,2.083083e+01
1.467500e+03,4.800000e+01,4.703998e+01,4.703998e+01,9.600220e-01
1.472500e+03,5.200000e+01,4.691004e+01,4.691004e+01,5.089962e+00
1.477500e+03,4.700000e+01,4.677935e+01,4.677935e+01,2.206497e-01
1.482500e+03,5.200000e+01,4.664791e+01,4.664791e+01,5.352093e+00
1.487500e+03,4.700000e+01,4.651573e+01,4.651573e+01,4.842720e-01
1.492500e+03,4.700000e+01,4.638278e+01,4.638278e+01,6.172180e-01
1.497500e+03,4.300000e+01,4.624910e+01,4.624910e+01,-3.249100e+00
1.502500e+03,4.200000e+01,4.611465e+01,4.611465e+01,-4.114655e+00
1.507500e+03,5.200000e+01,4.597948e+01,4.597948e+01,6.020519e+00
1.512500e+03,4.400000e+01,4.584354e+01,4.584354e+01,-1.843536e+00
1.517500e+03,4.100000e+01,4.570685e+01,4.570685e+01,-4.706852e+00
1.522500e+03,4.100000e+01,4.556942e+01,4.556942e+01,-4.569420e+00
1.527500e+03,5.700000e+01,4.543124e+01,4.543124e+01,1.156876e+01
1.532500e+03,4.700000e+01,4.529230e+01,4.529230e+01,1.707703e+00
1.537500e+03,3.900000e+01,4.515262e+01,4.515262e+01,-6.152618e+00
1.542500e+03,4.000000e+01,4.501219e+01,4.501219e+01,-5.012188e+00
1.547500e+03,3.800000e+01,4.487100e+01,4.487100e+01,-6.871002e+00
1.552500e+03,3.300000e+01,4.472907e+01,4.472907e+01,-1.172907e+01
1.557500e+03,4.800000e+01,4.458639e+01,4.458639e+01,3.413612e+00
1.562500e+03,4.400000e+01,4.444296e+01,4.444296e+01,-4.429550e-01
1.567500e+03,4.400000e+01,4.429878e+01,4.429878e+01,-2.987785e-01
1.572500e+03,4.500000e+01,4.415385e+01,4.415385e+01,8.461494e-01
1.577500e+03,4.900000e+01,4.400817e+01,4.400817e+01,4.991833e+00
1.582500e+03,3.700000e+01,4.386175e+01,4.386175e+01,-6.861748e+00
1.587500e+03,5.100000e+01,4.371456e+01,4.371456e+01,7.285439e+00
1.592500e+03,5.300000e+01,4.356664e+01,4.356664e+01,9.433357e+00
1.597500e+03,4.200000e+01,4.341795e+01,4.341795e+01,-1.417953e+00
1.602500e+03,4.300000e+01,4.326854e+01,4.326854e+01,-2.685356e-01
1.607500e+03,3.900000e+01,4.311835e+01,4.311835e+01,-4.118351e+00
1.612500e+03,4.600000e+01,4.296743e+01,4.296743e+01,3.032566e+00
1.617500e+03,5.200000e+01,4.281576e+01,4.281576e+01,9.184242e+00
1.622500e+03,3.600000e+01,4.266333e+01,4.266333e+01,-6.663334e+00
1.627500e+03,3.400000e+01,4.251015e+01,4.251015e+01,-8.510151e+00
1.632500e+03,4.900000e+01,4.235624e+01,4.235624e+01,6.643764e+00
1.637500e+03,4.500000e+01,4.229159e+01,4.229159e+01,2.708408e+00
1.642500e+03,5.100000e+01,4.222695e+01,4.222695e+01,8.773052e+00
1.647500e+03,4.400000e+01,4.216230e+01,4.216230e+01,1.837696e+00
1.652500e+03,3.700000e+01,4.209766e+01,4.209766e+01,-5.097660e+00
1.657500e+03,4.900000e+01,4.203302e+01,4.203302e+01,6.966984e+00
1.662500e+03,5.500000e+01,4.196837e+01,4.196837e+01,1.303163e+01
1.667500e+03,5.400000e+01,4.190373e+01,4.190582e+01,1.209418e+01
1.672500e+03,4.900000e+01,4.183908e+01,4.184253e+01,7.157475e+00
1.677500e+03,5.300000e+01,4.177444e+01,4.178000e+01,1.122000e+01
1.682500e+03,8.400000e+01,4.170980e+01,4.171864e+01,4.228136e+01
1.687500e+03,7.300000e+01,4.164515e+01,4.165899e+01,3.134101e+01
1.692500e+03,7.100000e+01,4.158051e+01,4.160180e+01,2.939820e+01
1.697500e+03,9.900000e+01,4.151587e+01,4.154809e+01,5.745191e+01
1.702500e+03,1.140000e+02,4.145122e+01,4.149921e+01,7.250079e+01
1.707500e+03,1.220000e+02,4.138658e+01,4.145689e+01,8.054311e+01
1.712500e+03,1.440000e+02,4.132193e+01,4.142328e+01,1.025767e+02
1.717500e+03,1.690000e+02,4.125729e+01,4.140099e+01,1.275990e+02
1.722500e+03,1.640000e+02,4.119265e+01,4.139310e+01,1.226069e+02
1.727500e+03,1.750000e+02,4.112800e+01,4.140308e+01,1.335969e+02
1.732500e+03,1.980000e+02,4.106336e+01,4.143472e+01,1.565653e+02
1.737500e+03,1.710000e+02,4.099871e+01,4.149192e+01,1.295081e+02
1.742500e+03,1.990000e+02,4.093407e+01,4.157846e+01,1.574215e+02
1.747500e+03,2.050000e+02,4.086943e+01,4.169768e+01,1.633023e+02
1.752500e+03,1.900000e+02,4.080478e+01,4.185209e+01,1.481479e+02
1.757500e+03,2.090000e+02,4.074014e+01,4.204294e+01,1.669571e+02
1.762500e+03,2.010000e+02,4.067550e+01,4.226981e+01,1.587302e+02
1.767500e+03,1.830000e+02,4.061085e+01,4.253024e+01,1.404698e+02
1.772500e+03,1.900000e+02,4.054621e+01,4.281945e+01,1.471805e+02
1.777500e+03,1.300000e+02,4.048156e+01,4.313020e+01,8.686980e+01
1.782500e+03,1.470000e+02,4.041692e+01,4.345285e+01,1.035471e+02
1.787500e+03,1.260000e+02,4.035228e+01,4.377566e+01,8.222434e+01
1.792500e+03,1.160000e+02,4.028763e+01,4.408525e+01,7.191475e+01
1.797500e+03,9.700000e+01,4.022299e+01,4.436738e+01,5.263262e+01
1.802500e+03,8.700000e+01,4.015834e+01,4.460777e+01,4.239223e+01
1.807500e+03,9.000000e+01,4.009370e+01,4.479308e+01,4.520692e+01
1.812500e+03,7.900000e+01,4.002906e+01,4.491187e+01,3.408813e+01
1.817500e+03,8.900000e+01,3.996441e+01,4.495547e+01,4.404453e+01
1.822500e+03,5.800000e+01,3.989977e+01,4.491868e+01,1.308132e+01
1.827500e+03,6.800000e+01,3.983512e+01,4.480012e+01,2.319988e+01
1.832500e+03,5.200000e+01,3.977048e+01,4.460242e+01,7.397575e+00
1.837500e+03,6.400000e+01,3.970584e+01,4.433197e+01,1.966803e+01
1.842500e+03,5.100000e+01,3.964119e+01,4.399839e+01,7.001606e+00
1.847500e+03,6.000000e+01,3.957655e+01,4.361385e+01,1.638615e+01
1.852500e+03,5.600000e+01,3.951191e+01,4.319207e+01,1.280793e+01
1.857500e+03,4.500000e+01,3.944726e+01,4.274743e+01,2.252571e+00
1.862500e+03,7.100000e+01,3.938262e+01,4.229400e+01,2.870600e+01
1.867500e+03,4.700000e+01,3.931797e+01,4.184468e+01,5.155315e+00
1.872500e+03,4.700000e+01,3.925333e+01,4.141060e+01,5.589397e+00
1.877500e+03,5.600000e+01,3.918869e+01,4.100064e+01,1.499936e+01
1.882500e+03,5.500000e+01,3.912404e+01,4.062126e+01,1.437874e+01
1.887500e+03,6.600000e+01,3.905940e+01,4.027646e+01,2.572354e+01
1.892500e+03,5.800000e+01,3.899475e+01,3.996803e+01,1.803197e+01
1.897500e+03,4.600000e+01,3.893011e+01,3.969580e+01,6.304199e+00
1.902500e+03,6.300000e+01,3.886547e+01,3.945807e+01,2.354193e+01
1.907500e+03,3.300000e+01,3.880082e+01,3.925202e+01,-6.252018e+00
1.912500e+03,5.100000e+01,3.873618e+01,3.907413e+01,1.192587e+01
1.917500e+03,4.400000e+01,3.867154e+01,3.892056e+01,5.079437e+00
1.922500e+03,4.500000e+01,3.860693e+01,3.878746e+01,6.212543e+00
1.927500e+03,3.700000e+01,3.939844e+01,3.952718e+01,-2.527176e+00
1.932500e+03,4.400000e+01,4.015820e+01,4.024852e+01,3.751476e+00
1.937500e+03,3.400000e+01,4.088574e+01,4.094808e+01,-6.948078e+00
1.942500e+03,4.400000e+01,4.158105e+01,4.162338e+01,2.376621e+00
1.947500e+03,3.500000e+01,4.224463e+01,4.227290e+01,-7.272900e+00
1.952500e+03,5.800000e+01,4.287549e+01,4.289407e+01,1.510593e+01
1.957500e+03,4.100000e+01,4.347461e+01,4.348662e+01,-2.486618e+00
1.962500e+03,3.300000e+01,4.404150e+01,4.404914e+01,-1.104914e+01
1.967500e+03,4.300000e+01,4.457764e+01,4.458242e+01,-1.582417e+00
1.972500e+03,3.800000e+01,4.508008e+01,4.508302e+01,-7.083019e+00
1.977500e+03,4.400000e+01,4.555127e+01,4.555127e+01,-1.551270e+00
1.982500e+03,4.100000e+01,4.599023e+01,4.599023e+01,-4.990234e+00
1.987500e+03,5.100000e+01,4.639697e+01,4.639697e+01,4.603027e+00
1.992500e+03,4.800000e+01,4.677197e+01,4.677197e+01,1.228027e+00
1.997500e+03,5.600000e+01,4.711523e+01,4.711523e+01,8.884766e+00
2.002500e+03,3.700000e+01,4.742578e+01,4.742578e+01,-1.042578e+01
2.007500e+03,4.800000e+01,4.770459e+01,4.770484e+01,2.951622e-01
2.012500e+03,4.600000e+01,4.795117e+01,4.795158e+01,-1.951576e+00
2.017500e+03,4.900000e+01,4.816602e+01,4.816666e+01,8.333359e-01
2.022500e+03,4.700000e+01,4.834814e+01,4.834917e+01,-1.349171e+00
2.027500e+03,4.600000e+01,4.849854e+01,4.850013e+01,-2.500130e+00
2.032500e+03,4.100000e+01,4.861719e+01,4.861963e+01,-7.619629e+00
2.037500e+03,5.600000e+01,4.870410e+01,4.870779e+01,7.292213e+00
2.042500e+03,6.700000e+01,4.875830e+01,4.876378e+01,1.823622e+01
2.047500e+03,6.200000e+01,4.878076e+01,4.878878e+01,1.321122e+01
2.052500e+03,4.300000e+01,4.877051e+01,4.878209e+01,-5.782085e+00
2.057500e+03,5.500000e+01,4.872900e+01,4.874546e+01,6.254536e+00
2.062500e+03,4.800000e+01,4.865527e+01,4.867833e+01,-6.783257e-01
2.067500e+03,5.300000e+01,4.854883e+01,4.858063e+01,4.419369e+00
2.072500e+03,5.900000e+01,4.841162e+01,4.845485e+01,1.054515e+01
2.077500e+03,4.800000e+01,4.824170e+01,4.829959e+01,-2.995949e-01
2.082500e+03,6.300000e+01,4.803906e+01,4.811544e+01,1.488456e+01
2.087500e+03,3.700000e+01,4.780518e+01,4.790445e+01,-1.090445e+01
2.092500e+03,2.900000e+01,4.753955e+01,4.766667e+01,-1.866667e+01
2.097500e+03,4.800000e+01,4.724072e+01,4.740109e+01,5.989113e-01
2.102500e+03,5.200000e+01,4.691064e+01,4.710995e+01,4.890049e+00
2.107500e+03,4.200000e+01,4.654834e+01,4.679237e+01,-4.792374e+00
2.112500e+03,4.600000e+01,4.615430e+01,4.644867e+01,-4.486656e-01
2.117500e+03,4.100000e+01,4.572803e+01,4.607785e+01,-5.077850e+00
2.122500e+03,3.700000e+01,4.526953e+01,4.567910e+01,-8.679096e+00
2.127500e+03,4.700000e+01,4.477881e+01,4.525121e+01,1.748791e+00
2.132500e+03,3.800000e+01,4.425635e+01,4.479315e+01,-6.793148e+00
2.137500e+03,4.600000e+01,4.370166e+01,4.430260e+01,1.697395e+00
2.142500e+03,3.800000e+01,4.311523e+01,4.377802e+01,-5.778015e+00
2.147500e+03,4.000000e+01,4.249658e+01,4.321673e+01,-3.216732e+00
2.152500e+03,3.500000e+01,4.184619e+01,4.261708e+01,-7.617077e+00
2.157500e+03,4.200000e+01,4.116309e+01,4.197606e+01,2.394485e-02
2.162500e+03,4.100000e+01,4.044824e+01,4.129288e+01,-2.928848e-01
2.167500e+03,4.200000e+01,3.970117e+01,4.056572e+01,1.434280e+00
2.172500e+03,3.100000e+01,3.892188e+01,3.979368e+01,-8.793678e+00
2.177500e+03,4.100000e+01,3.811133e+01,3.900288e+01,1.997116e+00
2.182500e+03,4.200000e+01,3.726855e+01,3.815717e+01,3.842834e+00
2.187500e+03,3.900000e+01,3.639307e+01,3.727530e+01,1.724701e+00
2.192500e+03,4.400000e+01,3.548633e+01,3.636414e+01,7.635864e+00
2.197500e+03,3.700000e+01,3.454663e+01,3.542941e+01,1.570595e+00
2.202500e+03,3.800000e+01,3.456918e+01,3.547621e+01,2.523788e+00
2.207500e+03,2.800000e+01,3.459174e+01,3.555513e+01,-7.555130e+00
2.212500e+03,4.100000e+01,3.461429e+01,3.568245e+01,5.317551e+00
2.217500e+03,5.300000e+01,3.463684e+01,3.587853e+01,1.712147e+01
2.222500e+03,4.000000e+01,3.465939e+01,3.616842e+01,3.831581e+00
2.227500e+03,4.300000e+01,3.468195e+01,3.658236e+01,6.417645e+00
2.232500e+03,5.700000e+01,3.470450e+01,3.715617e+01,1.984383e+01
2.237500e+03,5.900000e+01,3.472705e+01,3.793135e+01,2.106865e+01
2.242500e+03,6.800000e+01,3.474960e+01,3.895467e+01,2.904533e+01
2.247500e+03,7.200000e+01,3.477216e+01,4.027723e+01,3.172277e+01
2.252500e+03,8.800000e+01,3.479471e+01,4.195279e+01,4.604721e+01
2.257500e+03,8.900000e+01,3.481726e+01,4.403526e+01,4.496474e+01
2.262500e+03,9.500000e+01,3.483981e+01,4.657535e+01,4.842465e+01
2.267500e+03,1.050000e+02,3.486237e+01,4.961641e+01,5.538359e+01
2.272500e+03,9.100000e+01,3.488492e+01,5.320546e+01,3.779454e+01
2.277500e+03,1.120000e+02,3.490747e+01,5.733432e+01,5.466568e+01
2.282500e+03,1.130000e+02,3.493002e+01,6.200611e+01,5.099389e+01
2.287500e+03,1.280000e+02,3.495258e+01,6.718815e+01,6.081185e+01
2.292500e+03,1.390000e+02,3.497513e+01,7.281855e+01,6.618145e+01
2.297500e+03,1.360000e+02,3.499768e+01,7.880485e+01,5.719515e+01
2.302500e+03,1.570000e+02,3.502023e+01,8.502473e+01,7.197527e+01
2.307500e+03,1.430000e+02,3.504279e+01,9.132938e+01,5.167062e+01
2.312500e+03,1.410000e+02,3.506534e+01,9.754934e+01,4.345066e+01
2.317500e+03,1.150000e+02,3.508789e+01,1.035029e+02,1.149712e+01
2.322500e+03,1.220000e+02,3.511044e+01,1.090064e+02,1.299364e+01
2.327500e+03,1.280000e+02,3.513300e+01,1.138858e+02,1.411416e+01
2.332500e+03,1.310000e+02,3.515555e+01,1.179891e+02,1.301090e+01
2.337500e+03,1.350000e+02,3.517810e+01,1.211964e+02,1.380356e+01
2.342500e+03,1.290000e+02,3.520065e+01,1.234313e+02,5.568726e+00
2.347500e+03,1.320000e+02,3.522321e+01,1.246646e+02,7.335449e+00
2.352500e+03,1.290000e+02,3.524576e+01,1.249191e+02,4.080917e+00
2.357500e+03,1.070000e+02,3.526831e+01,1.242679e+02,-1.726790e+01
2.362500e+03,9.400000e+01,3.529086e+01,1.228288e+02,-2.882880e+01
2.367500e+03,1.090000e+02,3.531342e+01,1.207554e+02,-1.175539e+01
2.372500e+03,1.080000e+02,3.533597e+01,1.182249e+02,-1.022491e+01
2.377500e+03,1.020000e+02,3.535852e+01,1.154245e+02,-1.342450e+01
2.382500e+03,8.500000e+01,3.538107e+01,1.125365e+02,-2.753648e+01
2.387500e+03,1.090000e+02,3.540363e+01,1.097247e+02,-7.247162e-01
2.392500e+03,9.700000e+01,3.542618e+01,1.071227e+02,-1.012271e+01
2.397500e+03,9.300000e+01,3.544873e+01,1.048248e+02,-1.182483e+01
2.402500e+03,9.500000e+01,3.547128e+01,1.028812e+02,-7.881195e+00
2.407500e+03,9.300000e+01,3.549384e+01,1.012967e+02,-8.296661e+00
2.412500e+03,8.500000e+01,3.551639e+01,1.000338e+02,-1.503377e+01
2.417500e+03,1.020000e+02,3.553894e+01,9.901927e+01,2.980728e+00
2.422500e+03,1.090000e+02,3.556149e+01,9.815334e+01,1.084666e+01
2.427500e+03,8.300000e+01,3.558405e+01,9.732063e+01,-1.432063e+01
2.432500e+03,8.100000e+01,3.560660e+01,9.640192e+01,-1.540192e+01
2.437500e+03,8.800000e+01,3.562915e+01,9.528539e+01,-7.285385e+00
2.442500e+03,6.900000e+01,3.565170e+01,9.387637e+01,-2.487637e+01
2.447500e+03,7.600000e+01,3.567426e+01,9.210496e+01,-1.610496e+01
2.452500e+03,7.800000e+01,3.569681e+01,8.993083e+01,-1.193083e+01
2.457500e+03,8.100000e+01,3.571936e+01,8.734518e+01,-6.345177e+00
2.462500e+03,7.700000e+01,3.574191e+01,8.436969e+01,-7.369690e+00
2.467500e+03,7.400000e+01,3.576447e+01,8.105321e+01,-7.053207e+00
2.472500e+03,5.500000e+01,3.578702e+01,7.746622e+01,-2.246622e+01
2.477500e+03,6.600000e+01,3.580957e+01,7.369431e+01,-7.694305e+00
2.482500e+03,5.300000e+01,3.583212e+01,6.983224e+01,-1.683224e+01
2.487500e+03,6.500000e+01,3.585468e+01,6.597238e+01,-9.723816e-01
2.492500e+03,8.300000e+01,3.587723e+01,6.220455e+01,2.079545e+01
2.497500e+03,6.000000e+01,3.589978e+01,5.860727e+01,1.392735e+00
2.502500e+03,7.200000e+01,3.592233e+01,5.524498e+01,1.675502e+01
2.507500e+03,5.600000e+01,3.594489e+01,5.216601e+01,3.833988e+00
2.512500e+03,4.300000e+01,3.596744e+01,4.937175e+01,-6.371750e+00
2.517500e+03,5.700000e+01,3.598999e+01,4.694996e+01,1.005004e+01
2.522500e+03,4.200000e+01,3.601254e+01,4.485587e+01,-2.855865e+00
2.527500e+03,3.700000e+01,3.603510e+01,4.308052e+01,-6.080517e+00
2.532500e+03,5.200000e+01,3.605765e+01,4.160535e+01,1.039465e+01
2.537500e+03,4.000000e+01,3.608020e+01,4.040517e+01,-4.051743e-01
2.542500e+03,5.000000e+01,3.610275e+01,3.945098e+01,1.054902e+01
2.547500e+03,3.700000e+01,3.612531e+01,3.871228e+01,-1.712284e+00
2.552500e+03,3.800000e+01,3.614786e+01,3.815905e+01,-1.590538e-01
2.557500e+03,3.900000e+01,3.617041e+01,3.776310e+01,1.236897e+00
2.562500e+03,3.600000e+01,3.619296e+01,3.749899e+01,-1.498993e+00
2.567500e+03,3.700000e+01,3.621552e+01,3.734447e+01,-3.444710e-01
2.572500e+03,3.200000e+01,3.623807e+01,3.728055e+01,-5.280548e+00
2.577500e+03,3.600000e+01,3.626062e+01,3.729127e+01,-1.291271e+00
2.582500e+03,3.400000e+01,3.628317e+01,3.736334e+01,-3.363342e+00
2.587500e+03,3.700000e+01,3.630573e+01,3.748557e+01,-4.855728e-01
2.592500e+03,3.400000e+01,3.632828e+01,3.764835e+01,-3.648346e+00
2.597500e+03,2.300000e+01,3.635083e+01,3.784307e+01,-1.484307e+01
2.602500e+03,2.800000e+01,3.637338e+01,3.806175e+01,-1.006175e+01
2.607500e+03,3.600000e+01,3.639594e+01,3.829661e+01,-2.296608e+00
2.612500e+03,3.100000e+01,3.641849e+01,3.852344e+01,-7.523441e+00
2.617500e+03,5.500000e+01,3.644104e+01,3.877355e+01,1.622645e+01
2.622500e+03,3.400000e+01,3.646359e+01,3.901404e+01,-5.014038e+00
2.627500e+03,3.800000e+01,3.648615e+01,3.923795e+01,-1.237949e+00
2.632500e+03,3.200000e+01,3.650870e+01,3.943844e+01,-7.438438e+00
2.637500e+03,3.200000e+01,3.653125e+01,3.960913e+01,-7.609131e+00
2.642500e+03,3.900000e+01,3.655380e+01,3.974449e+01,-7.444878e-01
2.647500e+03,3.300000e+01,3.657635e+01,3.984018e+01,-6.840179e+00
2.652500e+03,3.000000e+01,3.659880e+01,3.989323e+01,-9.893230e+00
2.657500e+03,2.900000e+01,3.655433e+01,3.983561e+01,-1.083561e+01
2.662500e+03,3.900000e+01,3.650986e+01,3.973476e+01,-7.347565e-01
2.667500e+03,3.800000e+01,3.646539e+01,3.959291e+01,-1.592907e+00
2.672500e+03,3.800000e+01,3.642093e+01,3.941383e+01,-1.413834e+00
2.677500e+03,4.200000e+01,3.637647e+01,3.920263e+01,2.797371e+00
2.682500e+03,4.100000e+01,3.633201e+01,3.896538e+01,2.034622e+00
2.687500e+03,3.700000e+01,3.628756e+01,3.870879e+01,-1.708786e+00
2.692500e+03,3.200000e+01,3.624311e+01,3.843981e+01,-6.439808e+00
2.697500e+03,4.100000e+01,3.619867e+01,3.816526e+01,2.834740e+00
2.702500e+03,5.300000e+01,3.615422e+01,3.789151e+01,1.510849e+01
2.707500e+03,3.100000e+01,3.610979e+01,3.762417e+01,-6.624168e+00
2.712500e+03,3.700000e+01,3.606535e+01,3.736795e+01,-3.679466e-01
2.717500e+03,3.500000e+01,3.602092e+01,3.712651e+01,-2.126514e+00
2.722500e+03,3.400000e+01,3.597649e+01,3.690245e+01,-2.902454e+00
2.727500e+03,3.600000e+01,3.593207e+01,3.669731e+01,-6.973076e-01
2.732500e+03,3.400000e+01,3.588765e+01,3.651169e+01,-2.511688e+00
2.737500e+03,3.800000e+01,3.584323e+01,3.634539e+01,1.654610e+00
2.742500e+03,2.500000e+01,3.579882e+01,3.619754e+01,-1.119754e+01
2.747500e+03,3.500000e+01,3.575441e+01,3.606681e+01,-1.066814e+00
2.752500e+03,3.200000e+01,3.571000e+01,3.595154e+01,-3.951538e+00
2.757500e+03,2.800000e+01,3.566560e+01,3.584987e+01,-7.849869e+00
2.762500e+03,3.300000e+01,3.562120e+01,3.575992e+01,-2.759918e+00
2.767500e+03,3.000000e+01,3.557681e+01,3.567985e+01,-5.679848e+00
2.772500e+03,2.800000e+01,3.553241e+01,3.560794e+01,-7.607941e+00
2.777500e+03,4.600000e+01,3.548802e+01,3.554265e+01,1.045735e+01
2.782500e+03,3.500000e+01,3.544364e+01,3.548263e+01,-4.826279e-01
2.787500e+03,4.600000e+01,3.539926e+01,3.542672e+01,1.057328e+01
2.792500e+03,3.100000e+01,3.535488e+01,3.537396e+01,-4.373959e+00
2.797500e+03,3.600000e+01,3.531050e+01,3.532359e+01,6.764107e-01
2.802500e+03,3.600000e+01,3.526613e+01,3.527499e+01,7.250137e-01
2.807500e+03,2.600000e+01,3.522177e+01,3.522768e+01,-9.227680e+00
2.812500e+03,3.400000e+01,3.517740e+01,3.518130e+01,-1.181297e+00
2.817500e+03,2.900000e+01,3.513305e+01,3.513558e+01,-6.135578e+00
2.822500e+03,3.100000e+01,3.508869e+01,3.509031e+01,-4.090313e+00
2.827500e+03,3.300000e+01,3.504433e+01,3.504433e+01,-2.044334e+00
2.832500e+03,2.400000e+01,3.499998e+01,3.499998e+01,-1.099998e+01
2.837500e+03,2.700000e+01,3.495564e+01,3.495564e+01,-7.955639e+00
2.842500e+03,3.100000e+01,3.491130e+01,3.491130e+01,-3.911297e+00
2.847500e+03,3.300000e+01,3.486696e+01,3.486696e+01,-1.866959e+00
2.852500e+03,3.700000e+01,3.482262e+01,3.482262e+01,2.177376e+00
2.857500e+03,3.400000e+01,3.477829e+01,3.477829e+01,-7.782898e-01
2.862500e+03,4.100000e+01,3.473396e+01,3.473396e+01,6.266037e+00
2.867500e+03,3.100000e+01,3.468964e+01,3.468964e+01,-3.689640e+00
2.872500e+03,4.200000e+01,3.464532e+01,3.464532e+01,7.354683e+00
2.877500e+03,3.800000e+01,3.460100e+01,3.460100e+01,3.398998e+00
2.882500e+03,2.600000e+01,3.455669e+01,3.455669e+01,-8.556686e+00
2.887500e+03,2.500000e+01,3.451237e+01,3.451237e+01,-9.512375e+00
2.892500e+03,4.300000e+01,3.446807e+01,3.446807e+01,8.531929e+00
2.897500e+03,3.100000e+01,3.442377e+01,3.442377e+01,-3.423767e+00
2.902500e+03,3.900000e+01,3.437947e+01,3.437947e+01,4.620533e+00
2.907500e+03,2.500000e+01,3.433517e+01,3.433517e+01,-9.335171e+00
2.912500e+03,4.900000e+01,3.429088e+01,3.429088e+01,1.470912e+01
2.917500e+03,3.100000e+01,3.424659e+01,3.424659e+01,-3.246590e+00
2.922500e+03,3.700000e+01,3.420230e+01,3.420230e+01,2.797695e+00
2.927500e+03,3.300000e+01,3.415802e+01,3.415802e+01,-1.158024e+00
2.932500e+03,3.200000e+01,3.411375e+01,3.411375e+01,-2.113747e+00
2.937500e+03,4.000000e+01,3.406947e+01,3.406974e+01,5.930256e+00
2.942500e+03,4.300000e+01,3.402520e+01,3.402562e+01,8.974377e+00
2.947500e+03,3.700000e+01,3.398093e+01,3.398158e+01,3.018425e+00
2.952500e+03,3.300000e+01,3.393667e+01,3.393764e+01,-9.376373e-01
2.957500e+03,2.500000e+01,3.389241e+01,3.389384e+01,-8.893845e+00
2.962500e+03,3.500000e+01,3.384815e+01,3.385027e+01,1.149734e+00
2.967500e+03,4.100000e+01,3.380390e+01,3.380696e+01,7.193039e+00
2.972500e+03,2.800000e+01,3.375965e+01,3.376404e+01,-5.764038e+00
2.977500e+03,3.500000e+01,3.371540e+01,3.372162e+01,1.278381e+00
2.982500e+03,2.600000e+01,3.367116e+01,3.367986e+01,-7.679859e+00
2.987500e+03,3.100000e+01,3.362692e+01,3.363895e+01,-2.638947e+00
2.992500e+03,2.800000e+01,3.358268e+01,3.359911e+01,-5.599110e+00
2.997500e+03,2.400000e+01,3.353845e+01,3.356062e+01,-9.560616e+00
3.002500e+03,2.600000e+01,3.349422e+01,3.352377e+01,-7.523769e+00
3.007500e+03,4.100000e+01,3.345000e+01,3.348891e+01,7.511089e+00
3.012500e+03,3.800000e+01,3.340578e+01,3.345641e+01,4.543591e+00
3.017500e+03,4.200000e+01,3.336156e+01,3.342665e+01,8.573345e+00
3.022500e+03,3.400000e+01,3.331734e+01,3.340002e+01,5.999756e-01
3.027500e+03,3.100000e+01,3.327314e+01,3.337690e+01,-2.376896e+00
3.032500e+03,3.800000e+01,3.322893e+01,3.335757e+01,4.642426e+00
3.037500e+03,3.100000e+01,3.318473e+01,3.334232e+01,-2.342319e+00
3.042500e+03,1.900000e+01,3.314053e+01,3.333125e+01,-1.433125e+01
3.047500e+03,2.300000e+01,3.309633e+01,3.332439e+01,-1.032439e+01
3.052500e+03,3.800000e+01,3.305214e+01,3.332156e+01,4.678436e+00
3.057500e+03,3.200000e+01,3.300795e+01,3.332243e+01,-1.322426e+00
3.062500e+03,3.500000e+01,3.296376e+01,3.332642e+01,1.673584e+00
3.067500e+03,4.700000e+01,3.291958e+01,3.333277e+01,1.366723e+01
3.072500e+03,3.600000e+01,3.287540e+01,3.334051e+01,2.659489e+00
3.077500e+03,3.800000e+01,3.283123e+01,3.334850e+01,4.651501e+00
3.082500e+03,3.400000e+01,3.278705e+01,3.335543e+01,6.445732e-01
3.087500e+03,3.800000e+01,3.274289e+01,3.335992e+01,4.640083e+00
3.092500e+03,3.400000e+01,3.269872e+01,3.336053e+01,6.394730e-01
3.097500e+03,4.700000e+01,3.265456e+01,3.335588e+01,1.364412e+01
3.102500e+03,3.500000e+01,3.261040e+01,3.334466e+01,1.655342e+00
3.107500e+03,3.300000e+01,3.256625e+01,3.332576e+01,-3.257599e-01
3.112500e+03,2.900000e+01,3.252210e+01,3.329831e+01,-4.298306e+00
3.117500e+03,3.500000e+01,3.247795e+01,3.326170e+01,1.738304e+00
3.122500e+03,3.400000e+01,3.243381e+01,3.321566e+01,7.843399e-01
3.127500e+03,3.000000e+01,3.238967e+01,3.316027e+01,-3.160271e+00
3.132500e+03,3.900000e+01,3.234554e+01,3.309593e+01,5.904072e+00
3.137500e+03,3.700000e+01,3.230140e+01,3.302335e+01,3.976654e+00
3.142500e+03,3.500000e+01,3.225727e+01,3.294350e+01,2.056496e+00
3.147500e+03,2.700000e+01,3.221315e+01,3.285760e+01,-5.857605e+00
3.152500e+03,3.600000e+01,3.216903e+01,3.276698e+01,3.233017e+00
3.157500e+03,3.000000e+01,3.212491e+01,3.267306e+01,-2.673061e+00
3.162500e+03,3.700000e+01,3.208080e+01,3.257726e+01,4.422745e+00
3.167500e+03,4.000000e+01,3.203668e+01,3.248093e+01,7.519073e+00
3.172500e+03,3.500000e+01,3.199258e+01,3.238533e+01,2.614674e+00
